PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,SHOT_TYPE,SHOT_DISTANCE,SHOT_MADE_FLAG,YEAR,MONTH,DAY,HOME,Above the Break 3,Backcourt,In The Paint (Non-RA),Left Corner 3,Mid-Range,Restricted Area,Right Corner 3,Back Court(BC),Center(C),Left Side Center(LC),Left Side(L),Right Side Center(RC),Right Side(R),Driving Layup Shot,Jump Shot,Layup Shot,Pullup Jump shot,Step Back Jump shot,LOC_RATIO
1,3,7,1,24,0,2017,2,15,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0039895087002718215
1,2,18,1,25,0,2017,2,15,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.957881960455448
1,2,3,0,2,0,2017,2,15,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0780070478994548
2,3,44,1,25,1,2017,2,15,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-6.811145152088834
2,2,43,1,29,0,2017,2,15,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.6602982746476423
2,0,0,1,29,0,2017,2,15,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.8763733567152482
3,9,47,0,1,0,2017,2,15,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.05508525032115774
3,3,51,1,27,0,2017,2,15,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-24.041724791076362
3,0,32,1,28,0,2017,2,15,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.15852811938318767
1,11,4,0,17,1,2017,2,23,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.964895646756548
1,7,59,1,26,0,2017,2,23,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.8417863357573544
1,5,57,0,22,1,2017,2,23,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,12.554651222491497
1,4,59,0,1,0,2017,2,23,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.025026111875530062
3,11,28,1,25,0,2017,2,23,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5.445094349691507
3,10,29,1,26,1,2017,2,23,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1.8044997688943496
3,3,42,1,26,0,2017,2,23,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.169240040412438
3,3,37,1,23,1,2017,2,23,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,-1.2355069430441923
3,3,7,1,24,1,2017,2,23,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5.29591368257667
3,2,19,1,25,0,2017,2,23,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-8.963350674980054
3,0,30,1,27,1,2017,2,23,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-3.7867991054303562
1,9,39,1,28,0,2017,2,25,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.4263114909414762
1,9,15,1,25,1,2017,2,25,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.8450560244136018
1,6,36,1,25,1,2017,2,25,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-1.3206108857772034
1,5,55,0,3,0,2017,2,25,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,-0.028202649709870103
1,4,17,1,25,1,2017,2,25,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.8559780262418617
1,3,8,0,7,0,2017,2,25,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.13479576867349854
1,2,53,1,26,0,2017,2,25,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.4697727005241499
1,1,41,0,18,1,2017,2,25,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-2.507497301421738
1,0,8,0,0,0,2017,2,25,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.007813972459441054
2,5,36,0,3,0,2017,2,25,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.0359927455384542
2,0,0,1,25,1,2017,2,25,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-2.194803423272417
3,4,48,0,20,0,2017,2,25,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.034401307574802774
3,3,2,1,24,0,2017,2,25,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.40294037872745403
3,2,32,0,2,0,2017,2,25,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.127038381176293
4,5,21,0,21,1,2017,2,25,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1.2897571345055021
4,3,47,1,25,0,2017,2,25,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.4585059983483173
4,2,31,1,25,1,2017,2,25,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.12476245205993393
1,10,10,1,25,0,2017,2,27,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.626352865942676
1,4,30,1,26,0,2017,2,27,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-1.24795453428985
1,2,52,1,27,0,2017,2,27,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-6.25066995211162
1,2,8,1,23,0,2017,2,27,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,-1.0669118304049392
1,1,14,1,25,0,2017,2,27,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-7.154732157027621
2,5,51,1,26,0,2017,2,27,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.1967326927575942
2,4,51,0,1,1,2017,2,27,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.05628122734040789
2,3,18,0,13,0,2017,2,27,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,-1.0988267012430146
2,2,30,1,25,0,2017,2,27,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-1.4266840492934447
3,10,26,0,1,1,2017,2,27,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.030587470070092302
3,9,1,1,26,0,2017,2,27,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0274485287880135
3,8,3,0,1,0,2017,2,27,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.09813062436065766
3,2,50,1,24,0,2017,2,27,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.448674478105094
3,1,51,0,22,0,2017,2,27,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,68.83963532923616
3,0,52,1,23,0,2017,2,27,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.0075341460264904
4,5,19,1,26,0,2017,2,27,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-1.2919753235753226
4,3,42,0,1,1,2017,2,27,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.04727154465377901
1,10,22,0,21,0,2017,2,28,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,-6.368903554423061
1,8,0,0,18,1,2017,2,28,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,3.0449643383694576
1,7,29,1,25,0,2017,2,28,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-6.574952175678468
2,5,5,0,12,0,2017,2,28,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-1.2677629933876529
2,3,36,1,27,0,2017,2,28,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-16.921486430314626
2,2,7,1,28,0,2017,2,28,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3.5068537946436615
3,11,18,1,25,1,2017,2,28,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,10.468095818005217
3,9,9,0,19,1,2017,2,28,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2.498201076848766
3,7,29,0,0,1,2017,2,28,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.0024659055556500603
3,7,8,1,29,0,2017,2,28,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.7571842775159519
3,4,58,0,1,1,2017,2,28,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.028854178739654054
3,4,30,1,22,0,2017,2,28,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.2675607366256794
3,1,45,0,1,1,2017,2,28,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.08074438208089088
3,1,3,1,26,1,2017,2,28,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-2.6622876190299896
3,0,2,1,28,0,2017,2,28,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-1.2739308079556464
4,6,21,0,2,0,2017,2,28,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.07894696419486866
4,5,55,0,1,0,2017,2,28,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.09309828464985469
4,0,41,0,2,1,2017,2,28,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.09307157415654174
4,0,6,1,31,0,2017,2,28,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.04747016433565873
1,8,20,0,22,1,2017,3,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2.2987873662688054
1,3,49,0,14,0,2017,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.7225103278054676
1,1,38,1,26,0,2017,3,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1.833790123872711
1,0,33,1,24,0,2017,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.2625159419809007
1,0,21,0,0,1,2017,3,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.04366494096510782
1,0,0,1,40,0,2017,3,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.421942697461723
2,3,13,1,23,1,2017,3,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.011886345361378
2,2,38,0,0,1,2017,3,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.048134278954472115
2,2,8,1,24,0,2017,3,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.6198461569337619
2,0,0,1,39,0,2017,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.5991381732077983
3,7,39,0,20,0,2017,3,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,3.296892743237871
3,6,28,1,25,1,2017,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.2289908246703642
3,4,21,0,22,0,2017,3,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2.3131642161919532
3,2,48,0,14,1,2017,3,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,-52.495048688742116
4,7,41,0,1,1,2017,3,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.06793658609583991
4,7,11,1,26,0,2017,3,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.03457309513301664
4,6,46,0,1,1,2017,3,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.07346810998314164
4,6,8,0,6,0,2017,3,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.32361098313065634
4,4,44,1,25,0,2017,3,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-1.5608052663427012
4,2,7,1,24,0,2017,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.7060643449627861
4,1,27,0,2,0,2017,3,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.05489384852183857
4,0,32,0,19,0,2017,3,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1.09253007811612
1,10,54,1,25,0,2017,3,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4.792234005571475
1,7,12,1,24,0,2017,3,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-5.176569148884802
1,6,33,0,2,0,2017,3,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.1015816419727337
1,6,27,1,24,0,2017,3,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.9579172258208882
1,5,23,0,15,1,2017,3,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1.5832528806223507
1,3,5,0,2,0,2017,3,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.14740321446297305
1,1,56,0,2,1,2017,3,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.1414988344391966
1,0,38,1,23,0,2017,3,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,-0.9299196451079603
2,5,48,1,23,1,2017,3,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.8899050618427871
2,4,17,1,24,0,2017,3,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,-1.0591516341287817
2,4,13,0,1,0,2017,3,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.09617031667035236
2,1,4,1,24,1,2017,3,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0021561008535214
2,0,0,1,61,0,2017,3,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.25724600079454757
3,10,56,1,26,1,2017,3,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0586090066525133
3,10,24,0,3,0,2017,3,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,-0.15276333135253573
3,7,18,1,24,0,2017,3,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.2223654483640654
3,4,38,0,1,1,2017,3,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.05826781136593993
3,3,40,0,1,1,2017,3,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.09367524370910853
3,1,23,0,0,1,2017,3,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.027867214131536488
3,1,1,1,22,1,2017,3,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.051940047792444
3,0,3,1,25,1,2017,3,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-1.5840142665857153
4,6,5,0,2,0,2017,3,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.09016628981078093
4,4,12,1,24,0,2017,3,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-2.497163081631928
4,1,9,0,22,1,2017,3,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-6.8570802813816085
1,11,45,1,23,0,2017,3,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,-1.4571369016766222
1,7,26,0,21,0,2017,3,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,-2.279292325035548
1,4,14,1,26,0,2017,3,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.46459523128361174
1,0,45,1,24,1,2017,3,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.580155537216455
3,9,39,1,25,1,2017,3,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,10.663305064028625
3,8,13,1,24,0,2017,3,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.821153220532147
3,7,34,1,24,0,2017,3,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.07192631217459827
3,6,36,1,24,1,2017,3,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0584369959405995
3,5,59,1,25,0,2017,3,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.3444891793625496
3,3,28,1,23,0,2017,3,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.3127299388216946
3,1,51,0,20,0,2017,3,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,-2.563300126540045
3,1,46,1,25,0,2017,3,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.562520726738327
3,0,45,1,25,1,2017,3,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-19.701862016126167
4,4,10,1,23,1,2017,3,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.1543325967408145
4,3,16,1,25,1,2017,3,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9.86779783937904
4,0,33,1,25,0,2017,3,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.6304322670717435
1,6,17,1,26,1,2017,3,8,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-1.9830637220047145
1,3,54,0,1,1,2017,3,8,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.07772169489865852
1,2,6,1,26,0,2017,3,8,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.121563410525679
2,3,4,1,27,0,2017,3,8,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.7167011707398352
3,11,15,1,23,0,2017,3,8,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.808354908049814
3,5,20,1,26,0,2017,3,8,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.2999367283025617
3,3,45,0,22,1,2017,3,8,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-3.0123298862085526
3,2,19,1,25,0,2017,3,8,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.8644113072885795
3,0,21,1,26,0,2017,3,8,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,51.18147963797637
3,0,0,1,26,1,2017,3,8,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.29193283731120484
4,4,27,1,26,0,2017,3,8,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.235434206086957
1,8,37,1,24,0,2017,3,10,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4.130811421689437
1,5,25,0,1,1,2017,3,10,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.08829867291774471
1,4,52,1,24,0,2017,3,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.8755806138543107
1,3,50,0,21,1,2017,3,10,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,619.441574527157
1,2,30,1,24,0,2017,3,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.1402865077995934
2,4,1,0,1,0,2017,3,10,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.07132914175386007
2,3,29,0,19,1,2017,3,10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.39716175505602913
2,1,49,1,24,0,2017,3,10,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.0037855953776104348
2,0,11,0,1,1,2017,3,10,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.04534256176857162
3,7,59,1,25,1,2017,3,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.9344799423409671
3,7,1,1,24,0,2017,3,10,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.45081448313071587
3,5,24,0,21,0,2017,3,10,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,-1.1557535111809156
3,4,37,0,5,0,2017,3,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.3028466042602901
3,2,17,1,25,0,2017,3,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.996762239034079
3,1,18,0,3,0,2017,3,10,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.15276333135253573
3,0,49,0,0,1,2017,3,10,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.023607964423353316
4,5,56,1,24,0,2017,3,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.5647275432387973
4,4,22,0,0,0,2017,3,10,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.022341921227241567
4,0,24,0,18,0,2017,3,10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.18612580460013867
4,0,5,0,17,0,2017,3,10,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2.9579794560129016
1,11,49,1,25,0,2017,3,14,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.278231228157269
1,10,35,0,14,1,2017,3,14,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,-1.543744755941274
1,7,51,1,26,0,2017,3,14,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.2999367283025617
1,7,44,0,2,0,2017,3,14,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.09880762980378345
1,3,13,1,23,1,2017,3,14,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.6780642181686565
2,4,2,0,21,0,2017,3,14,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,5.2492943501952
2,3,15,1,32,0,2017,3,14,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-1.1220540874988127
2,1,38,1,25,0,2017,3,14,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.07212458333570944
3,10,46,1,24,0,2017,3,14,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.018548748543817935
3,8,17,0,5,0,2017,3,14,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0792118910710054
3,7,21,1,27,1,2017,3,14,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.015075303074147088
3,6,28,0,2,0,2017,3,14,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.05620944473973225
3,0,1,1,23,0,2017,3,14,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,-1.4446023906944576
4,10,43,1,26,1,2017,3,14,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.5193212691217215
4,9,18,1,25,0,2017,3,14,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.7460381269508307
4,6,17,1,25,0,2017,3,14,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3.2021449737872922
4,5,51,1,27,1,2017,3,14,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1.5801310602904683
4,3,42,1,22,1,2017,3,14,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.2140664754859416
1,4,26,0,1,1,2017,3,16,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.057871906674233996
1,0,0,1,27,0,2017,3,16,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-3.38855029313761
2,9,37,1,25,0,2017,3,16,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,8.057488934846466
2,8,19,1,26,0,2017,3,16,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-2.3736902226613914
2,1,55,1,26,0,2017,3,16,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.7615457525156342
3,11,3,0,21,0,2017,3,16,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,2.1080166304788635
3,3,56,1,25,1,2017,3,16,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.24384978175406524
3,0,1,1,63,0,2017,3,16,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0007560286798572393
1,9,10,0,2,0,2017,3,18,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.05489384852183857
1,4,53,1,25,1,2017,3,18,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-22.413617017414307
1,3,22,1,26,0,2017,3,18,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.6806860365318033
1,1,32,1,25,0,2017,3,18,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.1322401926605554
2,1,47,1,26,1,2017,3,18,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.4293129960458895
2,0,38,0,1,1,2017,3,18,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.008158260078924109
3,7,36,1,25,1,2017,3,18,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-2.7463312849619035
3,2,18,1,26,1,2017,3,18,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.2850684237854588
1,10,52,1,26,1,2017,3,20,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-3.2202874382280133
1,9,13,0,15,0,2017,3,20,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2.892087058149675
1,1,54,1,24,0,2017,3,20,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.823269301464547
1,1,29,0,0,0,2017,3,20,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.017733681720068672
2,3,49,1,22,1,2017,3,20,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.1777751140095154
2,0,26,0,22,0,2017,3,20,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.9689757601458406
2,0,0,1,24,1,2017,3,20,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0937837152198222
